staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
08334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3404423,0.338,11.092
08340500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56583774,0.363,11.691
08384500,0.9378964,0.937,0.096,0.60471714,0.567,16.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33850318,0.361,8.6
08396500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09041090,0.8910101,0.849,2.866,0.59800994,0.428,3.088,0.6650809,0.47,0.937,-3.923141,0.068,0.783,0.1566596,0.078,24.822,,,,0.7470737,0.574,1.3,0.64406204,0.577,11.518,0.153497,0.114,9.846,0.6704697,0.777,7.636,,,,0.51210296,0.359,0.556,0.40714204,0.289,0.219,0.468785,0.33,4.305,0.30819657,0.195,3.525,0.5183874,0.396,4.556,0.2732236,0.19,0.041,0.46550956,0.256,2.645,0.22010949,0.098,3.465,0.5877601,0.55,9.047
09041400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09066510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09085000,0.85754937,0.743,1.333,0.70328313,0.646,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09095500,0.9347478,0.883,1.428,0.72271967,0.715,0.675,,,,-0.3059061,0.028,2.277,-0.1356281,0.059,24.722,,,,,,,,,,,,,,,,,,,0.6394462,0.608,2.814,0.63430613,0.643,0.349,0.7223358,0.72,3.494,0.6188051,0.645,3.77,0.725334,0.701,5.076,0.6754822,0.727,3.42,0.18592423,0.222,5.979,,,,0.09006216,0.358,38.079
09112200,0.82274187,0.752,0.662,0.6260967,0.598,3.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09152500,0.93161505,0.876,1.379,0.5681647,0.619,2.56,0.772597,0.603,2.458,-0.42595473,0.004,0.993,0.07142527,0.077,6.913,,,,,,,,,,,,,,,,,,,0.5662236,0.48,5.754,0.52722144,0.49,4.609,0.46769342,0.45,4.99,0.35788074,0.259,3.77,0.40684563,0.421,7.007,0.5182408,0.5,6.484,0.43939245,0.219,0.087,,,,-0.3075909,0.076,94.328
09163500,0.93188655,0.893,2.78,0.6592207,0.646,1.533,0.8227679,0.764,2.67,-0.29036477,0.001,0.336,0.33117744,0.185,7.873,,,,0.4262965,0.262,5.111,0.5625084,0.439,7.335,0.28548375,0.142,15.431,0.43495628,0.323,7.049,,,,0.7297088,0.651,3.959,0.71512806,0.681,2.739,0.7045545,0.666,2.334,0.6396325,0.619,1.851,0.71260417,0.675,2.758,0.7008663,0.692,2.665,0.085626215,0.089,0.285,0.60125357,0.537,6.727,0.34858194,0.298,3.095
09169500,0.89545846,0.88,2.153,0.2751562,0.157,6.36,,,,-5.460266,0.139,0.122,0.21372208,0.14,20.384,,,,,,,,,,,,,,,,,,,-0.119806044,0.008,1.427,0.12223541,0.088,5.115,0.41756034,0.232,3.382,0.30844733,0.173,3.295,0.46712837,0.244,0.527,-0.0019438572,0.057,12.508,0.38341245,0.15,1.271,,,,,,
09171100,0.854144,0.75,3.505,0.27995557,0.204,10.739,,,,-4.803802,0.226,0.188,0.35780478,0.186,26.644,,,,,,,,,,,,,,,,,,,-0.073602594,0.039,3.223,0.26196134,0.151,2.588,0.29160547,0.216,11.562,0.2754922,0.192,10.711,0.25950256,0.197,13.906,-0.076309085,0.06,2.474,0.46237355,0.239,2.764,,,,,,
09180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09196500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09211200,0.94304746,0.941,1.661,0.6707403,0.461,2.701,,,,,,,,,,,,,0.21200237,0.198,4.759,0.49016258,0.463,8.968,0.43403962,0.266,13.481,0.0060529388,0.097,10.259,,,,,,,,,,,,,,,,,,,,,,,,,0.35645252,0.282,37.918,,,
09217000,0.97120535,0.944,0.174,0.49482983,0.247,2.906,0.4896383,0.264,0.425,-0.24107704,0.025,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09251000,0.95066154,0.932,2.442,0.6495344,0.673,0.125,,,,-0.6244559,0.083,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34599292,0.681,29.915
09260000,0.9053496,0.831,1.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059658553,0.046,63.062
09302000,0.9444239,0.903,1.094,0.43232232,0.465,0.462,,,,-1.9785621,0.114,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09304200,0.87249994,0.849,2.323,0.5403063,0.501,3.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09304800,0.90890574,0.869,4.738,0.5451954,0.522,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09306290,0.89955467,0.876,2.192,0.6128945,0.721,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2645585,0.316,21.01
09306500,0.92259544,0.893,3.861,0.7444061,0.633,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09328500,0.9294847,0.876,1.244,0.2525439,0.225,9.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09352900,0.8503102,0.816,11.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66462535,0.781,3.227,0.7147871,0.541,2.599,0.7216691,0.544,1.099,0.811568,0.661,1.135,0.709918,0.523,0.003,0.2273524,0.205,11.29,0.7073112,0.519,8.045,0.69345725,0.504,0.141,,,,,,
09364500,0.80385226,0.775,5.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23424606,0.123,80.223
09371492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09371520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09372000,0.9243632,0.874,3.326,0.6395642,0.457,3.706,,,,-5.681668,0.0,0.338,0.19071405,0.143,0.919,,,,,,,,,,,,,,,,,,,0.6477783,0.435,1.884,0.75563127,0.62,1.831,0.7399529,0.664,2.956,-0.27932426,0.013,3.233,0.7319441,0.649,2.648,0.743269,0.625,3.092,0.5030815,0.265,2.422,,,,,,
09382000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32121888,0.245,13.343
09397300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22407706,0.578,113.608
94196783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09498500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09504000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09508500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168000,0.8316909,0.798,12.443,0.6196655,0.405,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171000,0.8810445,0.786,2.763,0.5008722,0.342,0.916,,,,-1.1803423,0.011,1.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172200,0.8483807,0.755,7.615,0.0012870443,0.0,9.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10336580,0.7718607,0.742,16.793,0.8347855,0.745,9.203,,,,,,,,,,0.31766665,0.305,21.935,0.3148421,0.238,15.619,,,,0.75466514,0.657,14.467,0.22453894,0.127,9.758,,,,,,,,,,,,,,,,,,,,,,,,,0.24259667,0.04,2.869,0.46734038,0.561,0.974
103366092,0.83472306,0.776,11.018,0.8263593,0.7,4.223,,,,,,,,,,0.43222392,0.393,17.53,0.5005196,0.357,15.957,,,,0.37507284,0.175,18.964,0.21476671,0.238,1.556,,,,,,,,,,,,,,,,,,,,,,,,,0.40177178,0.023,2.124,0.40794706,0.381,2.146
10336610,0.7999815,0.739,1.521,0.7933211,0.653,1.798,,,,,,,,,,0.2582372,0.376,12.178,0.2648055,0.308,11.156,,,,0.2080147,0.209,6.719,0.20530558,0.214,16.605,,,,,,,,,,,,,,,,,,,,,,,,,-0.030471435,0.014,2.106,0.11600438,0.164,26.983
10336645,0.84776753,0.816,8.931,0.8843733,0.836,1.276,,,,,,,,,,0.49149543,0.579,9.541,0.27518025,0.278,7.887,,,,0.7530611,0.633,1.522,0.22853866,0.142,3.222,,,,,,,,,,,,,,,,,,,,,,,,,0.5426653,0.091,5.924,0.059217952,0.172,59.772
10336660,0.78991413,0.748,5.737,0.8409639,0.714,1.611,,,,,,,,,,0.20762958,0.279,9.667,0.11183974,0.226,11.287,,,,0.59987026,0.511,5.731,0.26920304,0.294,10.112,,,,,,,,,,,,,,,,,,,,,,,,,0.587575,0.104,9.252,0.31135526,0.277,5.938
10336674,0.6876635,0.693,23.935,0.6197077,0.462,3.392,,,,,,,,,,0.21010289,0.113,9.442,0.10798774,0.064,0.335,,,,0.44109005,0.25,5.68,0.15532506,0.213,2.355,,,,,,,,,,,,,,,,,,,,,,,,,0.37171665,0.012,1.72,0.08642004,0.219,25.726
10336676,0.7835955,0.786,6.655,0.8011899,0.644,2.107,,,,,,,,,,0.17217813,0.327,17.494,0.20078556,0.165,10.153,,,,0.66240406,0.459,5.818,0.07889375,0.226,25.522,,,,,,,,,,,,,,,,,,,,,,,,,0.4011716,0.057,8.04,0.17942198,0.309,18.581
10336698,0.75902534,0.664,7.764,0.5342432,0.416,5.25,,,,,,,,,,0.11569345,0.136,13.848,-0.0026054902,0.077,17.245,,,,0.44818667,0.541,5.482,0.16446412,0.235,15.394,,,,,,,,,,,,,,,,,,,,,,,,,0.25122353,0.083,4.022,0.28812042,0.164,22.949
103366993,0.6045143,0.64,32.619,0.26438126,0.206,14.558,,,,,,,,,,0.1877956,0.165,4.741,0.00830273,0.089,8.788,,,,0.33275604,0.122,13.087,0.19757459,0.188,1.36,,,,,,,,,,,,,,,,,,,,,,,,,0.21954946,0.045,9.001,0.11907319,0.435,31.639
10336700,0.78291297,0.671,11.416,0.5798245,0.51,2.138,,,,,,,,,,-0.03551943,0.148,21.807,-0.1329578,0.086,31.004,,,,0.379238,0.495,1.208,0.12742934,0.18,11.417,,,,,,,,,,,,,,,,,,,,,,,,,0.19308874,0.076,10.161,0.1764194,0.312,20.172
10336730,0.81233954,0.703,8.102,0.7261844,0.575,0.898,,,,,,,,,,0.24640206,0.333,0.427,0.24556056,0.27,0.061,,,,0.36193785,0.339,6.733,0.29853863,0.421,7.192,,,,,,,,,,,,,,,,,,,,,,,,,0.20966354,0.083,11.358,0.28334373,0.447,11.389
10336740,0.7670835,0.683,12.981,0.6545462,0.442,6.688,,,,,,,,,,0.15328363,0.155,7.96,0.048429575,0.137,21.994,,,,0.10191422,0.084,9.34,0.17937921,0.101,5.354,,,,,,,,,,,,,,,,,,,,,,,,,0.29690903,0.015,4.658,0.28492802,0.258,17.435
103367592,0.6611682,0.45,5.331,-2.36911,0.048,4.407,,,,,,,,,,-0.00043652175,0.195,45.453,0.03239579,0.139,31.808,,,,0.14668761,0.07,9.632,0.18209767,0.094,10.633,,,,,,,,,,,,,,,,,,,,,,,,,0.14528668,0.004,2.053,0.06280739,0.107,12.857
10336760,0.7231568,0.572,11.154,0.28888214,0.089,5.511,,,,,,,,,,0.20726511,0.36,13.193,0.11762222,0.104,20.58,,,,-0.14625552,0.002,0.579,0.16697666,0.177,0.338,,,,,,,,,,,,,,,,,,,,,,,,,0.24478744,0.297,6.399,0.178139,0.26,4.972
10336770,0.7043629,0.608,19.381,0.5836008,0.408,15.672,,,,,,,,,,,,,0.19246209,0.382,15.808,,,,0.31885606,0.131,7.724,0.22039834,0.422,16.806,,,,,,,,,,,,,,,,,,,,,,,,,0.2043926,0.008,7.79,0.19813171,0.454,31.54
10336775,0.7774643,0.764,6.814,0.76265454,0.601,7.387,,,,,,,,,,0.3503579,0.634,1.634,0.3631126,0.535,6.387,,,,0.37411073,0.358,2.722,0.3419144,0.327,1.474,,,,,,,,,,,,,,,,,,,,,,,,,0.5813944,0.053,4.673,0.19127862,0.488,26.127
10343500,0.82624215,0.696,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11059300,0.6629716,0.465,8.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474634,0.381,16.562
11074000,0.8447123,0.737,0.218,0.31989887,0.246,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033489373,0.155,32.284
11109000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11126000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11128500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11132500,0.5307495,0.298,11.737,0.2786753,0.082,7.327,,,,-6.6963787,0.001,8.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136800,-0.10839787,0.012,2.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11138500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11141050,-0.06092854,0.232,10.279,0.22921185,0.081,4.509,,,,-5.426253,0.021,1.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11169025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11176900,0.771258,0.597,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54801095,0.761,42.646
11179000,0.62642336,0.432,5.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31681317,0.416,56.964
11180825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11180960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11181040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4696858,0.684,18.535
11264500,0.7760993,0.603,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70704114,0.662,15.606,0.8152606,0.768,1.859,0.8317208,0.703,3.887,0.840994,0.726,2.188,0.7581145,0.652,2.699,0.8410838,0.805,0.029,0.68422735,0.532,6.331,0.7885583,0.632,2.253,,,,,,
11274538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11465200,0.52958125,0.441,13.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43136162,0.639,19.005
11467000,0.85415655,0.803,2.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5389764,0.773,17.467
11525600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323250,0.7756482,0.611,2.547,-0.07119265,0.0,2.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323600,0.7942676,0.644,1.142,0.36565244,0.205,4.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323750,0.8645732,0.753,1.515,-0.045680743,0.058,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323800,0.86940897,0.777,4.992,0.663891,0.442,0.173,,,,-1.0407355,0.034,1.779,,,,,,,,,,,,,,,,,,,,,,0.49450338,0.259,3.879,0.51777387,0.308,4.526,,,,,,,,,,,,,,,,,,,0.14510894,0.371,20.158
12324200,0.8957797,0.811,2.758,0.6796272,0.499,2.533,,,,-1.4679029,0.156,3.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104645535,0.194,17.276
12324680,0.8915583,0.805,1.357,0.64051884,0.425,2.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12331800,0.8605668,0.783,2.976,0.3636085,0.197,5.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334550,0.8604895,0.867,1.041,0.81609875,0.669,2.142,,,,-0.41158372,0.001,3.536,,,,,,,,,,,,,,,,,,,,,,0.8205105,0.739,5.11,0.8188437,0.695,6.095,,,,,,,,,,,,,,,,,,,0.45129898,0.407,9.24
12340000,0.8729191,0.885,2.696,0.7763386,0.607,1.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52405024,0.492,11.548
12340500,0.868135,0.902,3.269,0.82973725,0.704,2.375,,,,-1.4330637,0.24,0.869,,,,,,,,,,,,,,,,,,,,,,0.7983426,0.642,1.27,0.8077829,0.659,2.042,,,,,,,,,,,,,,,,,,,0.33587328,0.217,21.616
12413470,0.8018873,0.765,1.446,0.74054444,0.771,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12413500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12413860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12510500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13063000,,,,0.3077823,0.422,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5281864,0.58,8.858,0.81984276,0.773,6.084,0.008051094,0.001,12.789,0.4737896,0.654,5.061,0.1600244,0.171,15.833,0.35424203,0.366,0.605,,,,,,,,,
13092747,0.84097445,0.747,0.373,0.47653854,0.296,2.605,0.40818334,0.174,1.521,-1.3245217,0.05,0.798,-0.21482123,0.006,24.466,,,,0.28508663,0.242,5.462,0.7761331,0.678,3.638,0.060346656,0.044,2.645,0.48296434,0.514,10.174,,,,,,,,,,,,,,,,0.24672252,0.131,1.812,0.47247413,0.337,2.689,,,,0.22532073,0.251,13.956,0.3232728,0.242,0.333
13213000,0.842783,0.835,0.519,0.724224,0.606,1.706,0.67797536,0.471,0.058,0.20359981,0.051,1.138,,,,,,,,,,,,,,,,0.5629702,0.392,4.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18842234,0.319,21.562
13351000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14161500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14201300,0.86720735,0.788,0.936,0.464795,0.217,0.749,0.49179712,0.27,2.186,-3.637894,0.021,1.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14202980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14203500,0.68231624,0.478,0.756,0.03357708,0.07,4.097,0.18002252,0.038,2.219,-0.26077437,0.0,0.66,0.16735366,0.124,6.427,0.5584264,0.428,3.22,0.3561787,0.259,0.424,,,,0.053427067,0.079,0.67,0.13149238,0.057,3.623,,,,,,,,,,,,,,,,0.38934043,0.4,4.747,,,,,,,-0.07382239,0.071,9.109,,,
14206950,0.9006789,0.829,0.58,0.7166862,0.571,0.437,0.7424776,0.561,1.308,-1.9849367,0.015,0.841,0.2397081,0.087,5.863,0.6153623,0.491,6.657,0.68361,0.509,4.137,,,,0.7132757,0.553,1.464,0.7385648,0.556,5.017,,,,,,,,,,,,,,,,0.7070554,0.58,5.274,,,,,,,0.15064587,0.054,1.365,,,
14211720,0.9192703,0.864,3.785,0.2267952,0.149,5.306,0.9494752,0.904,0.434,-0.24159114,0.001,1.411,0.37010536,0.218,9.147,0.40951872,0.263,3.975,0.45393535,0.218,3.501,0.60977113,0.603,9.821,0.54655474,0.446,13.28,0.51892906,0.334,0.483,,,,-0.38360044,0.046,5.39,-0.123941876,0.008,6.624,,,,,,,0.38948807,0.269,4.931,0.38884836,0.196,1.009,,,,0.2632301,0.276,9.205,0.68593204,0.624,15.21
14216500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3415688,0.094,108.356
14240525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29037178,0.403,10.626
14241500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0168228,0.411,197.65
14242580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6323818,0.419,7.392
14243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401733105392404,0.90599483,0.875,1.96,0.7738968,0.65,8.795,,,,-0.63974714,0.075,3.015,0.5405345,0.414,14.758,,,,,,,0.63485825,0.466,16.921,0.48418525,0.318,1.132,,,,0.7005077,0.539,5.299,0.7924927,0.756,5.381,0.80229735,0.736,6.781,0.86188847,0.76,3.756,0.6114635,0.391,7.82,0.33943477,0.235,3.226,0.7971934,0.786,10.053,0.5999098,0.399,9.494,0.26703387,0.199,17.827,,,
402114105350101,0.72700906,0.718,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75725126,0.72,6.683,0.73578906,0.704,7.852,0.7045239,0.69,10.797,0.72113836,0.701,10.158,0.49970773,0.506,10.164,0.7081834,0.719,2.919,0.86296433,0.748,0.033,0.85104066,0.76,6.087,,,,,,
